open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy__quote_volume,ignore,premium_index_open,premium_index_high,premium_index_low,premium_index_close
1686059100000,25634.4,25748.4,25610.1,25692.6,8812.666,1686059399999,226324663.79166,55916,5140.523,132031214.69436,0,-0.00018537,0.00107166,-0.00090086,-0.00058305
1686059400000,25692.7,25703.5,25612.0,25650.0,3766.528,1686059699999,96602713.2994,31603,1772.965,45471323.431,0,-0.00036449,-0.00013379,-0.0012026,-0.00049175
1686059700000,25650.0,25774.6,25640.0,25720.0,5834.902,1686059999999,150080255.21745,45363,3394.294,87304406.21195,0,-0.00046483,0.00074384,-0.00087581,-0.00087581
1686060000000,25720.0,26100.0,25720.0,25918.1,29390.976,1686060299999,762194628.72744,154619,17366.094,450307133.70494,0,-0.00070743,0.00352736,-0.00551791,0.00183513
1686060300000,25918.1,25991.6,25858.2,25991.6,9537.608,1686060599999,247127363.68618,73517,4895.953,126873658.6654,0,0.0025624,0.0025624,-0.00127253,-0.00050636
1686060600000,25991.5,26076.8,25887.1,25899.9,10539.205,1686060899999,273771001.70046,76424,5164.83,134188480.95106,0,-2.633e-05,0.00090181,-0.00131003,-0.00086184
1686060900000,25899.9,25951.9,25850.0,25852.2,5735.097,1686061199999,148528412.81558,45034,2494.842,64619067.0277,0,-0.00063313,-7.596e-05,-0.00090601,-0.00071672
1686061200000,25852.2,25963.0,25830.4,25943.2,5790.887,1686061499999,150056705.1588,43338,2978.319,77177476.3416,0,-0.00069842,4.907e-05,-0.00104871,-0.00059834
1686061500000,25943.3,25977.3,25900.0,25902.6,2452.25,1686061799999,63593114.7101,24738,1110.453,28801286.7921,0,-0.00065811,-0.00027822,-0.00089071,-0.00065151
1686061800000,25902.7,25988.0,25871.9,25962.9,4031.669,1686062099999,104521338.877,37079,1974.34,51191889.9916,0,-0.00055809,0.00016877,-0.00078731,-0.00068246
1686062100000,25962.9,26030.0,25953.7,25961.4,5187.323,1686062399999,134845302.5062,39539,2400.039,62388318.389,0,-0.00059628,-6.07e-05,-0.00094971,-0.00054781
1686062400000,25961.4,25996.0,25950.6,25994.4,2308.158,1686062699999,59948130.9846,21204,1237.022,32129160.7429,0,-0.00045689,-0.00025036,-0.00079728,-0.00033179
1686062700000,25994.5,26059.3,25948.3,25980.0,4232.066,1686062999999,110012009.4658,34843,2182.431,56743163.4378,0,-0.00025881,4.576e-05,-0.00083625,-0.00042037
1686063000000,25980.0,26023.3,25968.0,25990.3,2003.901,1686063299999,52083102.8756,20102,1044.359,27145111.2334,0,-0.00038761,-0.00021831,-0.00093225,-0.0005551
1686063300000,25990.3,26029.1,25973.6,26014.2,2140.971,1686063599999,55669776.9131,20494,1109.574,28852842.4948,0,-0.000359,-0.00020158,-0.00077456,-0.00057372
