open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683142560000,21.456,21.478,21.404,21.442,77484,1683142739999,1660512.336,2448,35137,753096.827,0
1683142740000,21.441,21.449,21.413,21.42,45449,1683142919999,974100.197,1763,27417,587618.976,0
1683142920000,21.42,21.474,21.395,21.457,64709,1683143099999,1386073.658,2215,28299,606281.443,0
1683143100000,21.455,21.479,21.42,21.445,35175,1683143279999,754499.639,1535,17569,376866.401,0
1683143280000,21.441,21.459,21.403,21.449,36125,1683143459999,774159.197,1455,18399,394273.127,0
1683143460000,21.445,21.459,21.415,21.418,40658,1683143639999,871346.424,1351,20570,440848.279,0
1683143640000,21.417,21.456,21.406,21.442,39378,1683143819999,843803.772,1585,20326,435574.647,0
1683143820000,21.442,21.442,21.381,21.394,59366,1683143999999,1270683.802,1521,25594,547841.097,0
1683144000000,21.392,21.433,21.378,21.433,42924,1683144179999,918714.659,1472,24443,523155.624,0
1683144180000,21.434,21.462,21.428,21.458,20049,1683144359999,429898.874,1007,10801,231605.09,0
1683144360000,21.458,21.517,21.457,21.509,43450,1683144539999,933859.065,1331,24652,529858.351,0
1683144540000,21.509,21.565,21.508,21.553,62005,1683144719999,1335370.492,1841,34244,737494.054,0
1683144720000,21.552,21.568,21.541,21.556,51839,1683144899999,1117402.483,1636,24816,534951.342,0
1683144900000,21.555,21.618,21.544,21.615,79775,1683145079999,1721323.978,2074,43483,938272.182,0
1683145080000,21.615,21.642,21.611,21.635,61507,1683145259999,1330177.202,1871,31144,673524.83,0
1683145260000,21.635,21.648,21.615,21.624,37972,1683145439999,821371.545,1135,16309,352816.785,0
1683145440000,21.624,21.656,21.623,21.63,40856,1683145619999,884222.629,1215,22337,483418.016,0
1683145620000,21.629,21.634,21.593,21.602,30959,1683145799999,669034.22,1047,11839,255844.974,0
1683145800000,21.601,21.615,21.545,21.545,47750,1683145979999,1030508.835,1650,17182,370874.655,0
1683145980000,21.545,21.546,21.508,21.514,35641,1683146159999,767108.491,1461,16997,365802.705,0
1683146160000,21.515,21.53,21.46,21.465,79512,1683146339999,1708049.454,2019,26775,575257.142,0
1683146340000,21.466,21.517,21.465,21.502,50554,1683146519999,1086838.37,1540,27679,594990.074,0
1683146520000,21.503,21.522,21.497,21.506,22871,1683146699999,492029.339,747,9713,208940.46,0
1683146700000,21.507,21.527,21.487,21.504,41954,1683146879999,902281.685,1253,17581,378086.207,0
1683146880000,21.504,21.558,21.5,21.544,42859,1683147059999,922571.556,1168,26256,565151.574,0
1683147060000,21.545,21.608,21.545,21.608,37599,1683147239999,811133.373,1401,22458,484481.184,0
1683147240000,21.609,21.648,21.592,21.592,73247,1683147419999,1583772.488,2407,34797,752373.786,0
1683147420000,21.594,21.648,21.591,21.637,58383,1683147599999,1262355.744,1789,38438,831147.828,0
1683147600000,21.638,21.683,21.637,21.676,94657,1683147779999,2050499.181,2677,58378,1264650.041,0
1683147780000,21.676,21.696,21.667,21.69,55967,1683147959999,1213502.178,1921,28469,617315.121,0
1683147960000,21.689,21.691,21.65,21.679,36491,1683148139999,790677.987,1318,14736,319255.481,0
1683148140000,21.679,21.695,21.662,21.693,26893,1683148319999,583060.52,1127,14181,307452.005,0
1683148320000,21.693,21.736,21.689,21.71,68781,1683148499999,1493519.242,2326,38918,845018.601,0
1683148500000,21.709,21.766,21.699,21.723,86879,1683148679999,1888228.769,2563,43437,944219.517,0
1683148680000,21.724,21.812,21.724,21.811,97244,1683148859999,2116878.061,2913,59235,1289628.495,0
1683148860000,21.811,21.886,21.754,21.84,209321,1683149039999,4570697.881,6235,99723,2177826.117,0
1683149040000,21.84,21.915,21.84,21.89,152937,1683149219999,3346368.773,4338,84143,1841228.892,0
1683149220000,21.891,21.93,21.819,21.83,127724,1683149399999,2793709.855,3949,64350,1408311.498,0
1683149400000,21.83,21.96,21.83,21.882,136318,1683149579999,2986635.912,3733,82345,1804625.184,0
1683149580000,21.883,21.993,21.881,21.974,113509,1683149759999,2491083.103,3613,70316,1543520.36,0
1683149760000,21.971,21.983,21.936,21.968,58009,1683149939999,1274026.754,2312,24941,547774.899,0
1683149940000,21.968,21.968,21.91,21.938,54727,1683150119999,1200406.545,2284,22620,496148.415,0
1683150120000,21.938,22.078,21.937,22.053,179447,1683150299999,3953219.92,5607,104740,2307193.471,0
1683150300000,22.054,22.054,21.966,21.999,68861,1683150479999,1514807.349,2631,31575,694448.676,0
1683150480000,21.999,22.0,21.978,21.994,32560,1683150659999,715926.76,1497,13485,296506.301,0
1683150660000,21.995,22.067,21.993,22.055,53043,1683150839999,1169082.363,2148,30049,662334.682,0
1683150840000,22.055,22.123,22.055,22.078,108668,1683151019999,2400371.247,2907,57116,1261558.286,0
1683151020000,22.078,22.087,22.008,22.029,51561,1683151199999,1136951.641,1833,19176,422765.843,0
1683151200000,22.03,22.159,22.03,22.091,133417,1683151379999,2950904.093,4589,71693,1585547.554,0
1683151380000,22.09,22.171,22.076,22.122,118012,1683151559999,2610754.488,3431,62444,1381544.139,0
1683151560000,22.121,22.163,22.115,22.143,102267,1683151739999,2264245.297,2829,46244,1023750.808,0
1683151740000,22.143,22.198,22.142,22.159,111466,1683151919999,2471285.826,3866,59203,1312542.139,0
1683151920000,22.159,22.175,22.105,22.109,65997,1683152099999,1461232.411,2328,25260,559301.666,0
1683152100000,22.109,22.207,22.109,22.203,97525,1683152279999,2162228.633,3223,53058,1176238.445,0
1683152280000,22.203,22.216,22.175,22.202,71094,1683152459999,1577799.397,2378,30937,686634.27,0
1683152460000,22.201,22.253,22.201,22.219,122174,1683152639999,2716120.266,3757,62003,1378416.623,0
1683152640000,22.218,22.297,22.21,22.253,119787,1683152819999,2666489.94,3938,66744,1485896.255,0
1683152820000,22.253,22.262,22.197,22.205,69230,1683152999999,1538226.931,2165,34741,771830.954,0
1683153000000,22.204,22.259,22.202,22.223,84803,1683153179999,1885048.451,2560,47753,1061463.624,0
1683153180000,22.224,22.26,22.2,22.223,53089,1683153359999,1179733.985,2020,26919,598214.415,0
1683153360000,22.223,22.246,22.213,22.218,66484,1683153539999,1477982.52,1997,31390,697751.789,0
1683153540000,22.218,22.253,22.21,22.215,47313,1683153719999,1051798.126,1717,23503,522432.799,0
1683153720000,22.216,22.243,22.204,22.21,40403,1683153899999,897890.063,1355,19310,429149.661,0
1683153900000,22.21,22.237,22.166,22.166,74188,1683154079999,1647007.539,2323,29681,659112.526,0
1683154080000,22.167,22.198,22.128,22.183,130261,1683154259999,2885607.268,3738,64447,1427633.954,0
1683154260000,22.183,22.196,22.167,22.184,57115,1683154439999,1267034.178,1738,33321,739207.13,0
1683154440000,22.183,22.216,22.156,22.197,48657,1683154619999,1079719.96,1755,24981,554345.942,0
1683154620000,22.198,22.198,22.162,22.166,44020,1683154799999,976277.408,1316,18821,417381.219,0
1683154800000,22.167,22.202,22.103,22.118,78493,1683154979999,1738835.745,2518,33180,735049.734,0
1683154980000,22.119,22.126,22.084,22.115,75355,1683155159999,1665647.504,2245,32649,721679.994,0
1683155160000,22.115,22.149,22.106,22.124,57476,1683155339999,1271680.889,1620,31217,690646.785,0
1683155340000,22.124,22.195,22.117,22.185,58186,1683155519999,1289611.117,1635,30897,684627.193,0
1683155520000,22.186,22.211,22.171,22.183,42464,1683155699999,942340.301,1094,18641,413654.17,0
1683155700000,22.184,22.2,22.175,22.179,41194,1683155879999,913931.503,1061,19262,427336.516,0
1683155880000,22.179,22.198,22.151,22.173,40109,1683156059999,889372.046,1309,17336,384451.51,0
1683156060000,22.173,22.175,22.13,22.152,24771,1683156239999,548735.32,928,10834,239973.475,0
1683156240000,22.152,22.152,22.119,22.126,43727,1683156419999,967960.837,1364,22533,498784.064,0
1683156420000,22.126,22.133,22.081,22.095,42981,1683156599999,950320.794,1389,19920,440464.46,0
1683156600000,22.095,22.134,22.081,22.081,62135,1683156779999,1373361.787,1701,32093,709269.668,0
1683156780000,22.082,22.127,22.078,22.124,42451,1683156959999,938250.364,1234,27891,616440.686,0
1683156960000,22.123,22.128,22.094,22.112,49206,1683157139999,1087850.597,1516,21857,483204.31,0
1683157140000,22.112,22.131,22.103,22.119,43616,1683157319999,964699.903,1577,21332,471836.55,0
1683157320000,22.12,22.176,22.118,22.161,71531,1683157499999,1584120.451,2157,46067,1020100.989,0
1683157500000,22.161,22.24,22.149,22.225,99691,1683157679999,2213808.655,2787,58988,1309798.515,0
1683157680000,22.226,22.236,22.209,22.211,58578,1683157859999,1301957.487,1326,33980,755342.641,0
1683157860000,22.212,22.213,22.184,22.194,23503,1683158039999,521669.368,1035,7952,176507.467,0
1683158040000,22.195,22.205,22.187,22.193,12698,1683158219999,281852.057,633,4100,91004.881,0
1683158220000,22.193,22.227,22.183,22.227,32628,1683158399999,724410.25,942,18451,409631.002,0
1683158400000,22.227,22.333,22.222,22.254,181680,1683158579999,4047759.374,5145,113477,2528310.712,0
1683158580000,22.254,22.286,22.24,22.263,46347,1683158759999,1031672.473,1836,27921,621481.126,0
1683158760000,22.263,22.263,22.189,22.198,54906,1683158939999,1219893.952,2160,22995,510900.972,0
1683158940000,22.199,22.201,22.147,22.191,56254,1683159119999,1247343.078,2173,26340,584077.619,0
1683159120000,22.191,22.247,22.19,22.227,37346,1683159299999,830155.758,1467,17789,395372.906,0
1683159300000,22.227,22.232,22.192,22.231,39435,1683159479999,875859.554,1498,20314,451179.356,0
1683159480000,22.232,22.288,22.231,22.268,70326,1683159659999,1565524.987,2459,36939,822179.864,0
1683159660000,22.267,22.339,22.267,22.3,64111,1683159839999,1430310.408,2379,37150,828747.589,0
1683159840000,22.299,22.358,22.293,22.335,89254,1683160019999,1991858.193,3017,51576,1151001.625,0
1683160020000,22.335,22.38,22.33,22.379,81049,1683160199999,1811731.399,2602,49668,1110360.086,0
1683160200000,22.379,22.473,22.371,22.395,179558,1683160379999,4025207.973,6091,97170,2178232.303,0
1683160380000,22.395,22.468,22.378,22.382,100773,1683160559999,2259938.509,3530,46251,1037339.669,0
1683160560000,22.382,22.391,22.295,22.311,99886,1683160739999,2230636.654,3010,42840,956533.221,0
1683160740000,22.311,22.363,22.266,22.329,90764,1683160919999,2024225.382,2714,45538,1015399.02,0
1683160920000,22.329,22.342,22.284,22.286,34842,1683161099999,777279.157,1328,17788,396840.972,0
1683161100000,22.286,22.348,22.269,22.335,50918,1683161279999,1135595.562,1684,25318,564597.549,0
1683161280000,22.336,22.415,22.335,22.368,53768,1683161459999,1202950.553,1680,25001,559271.929,0
1683161460000,22.369,22.391,22.343,22.354,53052,1683161639999,1186671.687,1651,19987,447112.463,0
1683161640000,22.354,22.363,22.294,22.303,52253,1683161819999,1166236.287,1766,20244,451813.437,0
1683161820000,22.303,22.32,22.278,22.284,34520,1683161999999,769706.858,1152,17765,396092.5,0
1683162000000,22.284,22.33,22.284,22.318,41516,1683162179999,926410.256,1438,21053,469742.733,0
1683162180000,22.319,22.335,22.304,22.311,22351,1683162359999,498870.507,894,10564,235782.789,0
1683162360000,22.312,22.329,22.301,22.319,31942,1683162539999,712875.664,1016,15247,340262.266,0
1683162540000,22.32,22.337,22.291,22.327,40958,1683162719999,914015.805,1029,19208,428718.073,0
1683162720000,22.327,22.334,22.311,22.334,20027,1683162899999,447052.794,781,10608,236784.108,0
1683162900000,22.333,22.384,22.33,22.33,59050,1683163079999,1320171.692,1535,34641,774468.853,0
1683163080000,22.331,22.348,22.315,22.329,29483,1683163259999,658482.008,997,14102,314924.357,0
1683163260000,22.328,22.364,22.31,22.315,32979,1683163439999,736487.035,1214,14352,320442.291,0
1683163440000,22.314,22.326,22.272,22.281,61526,1683163619999,1371608.043,1785,25417,566610.466,0
1683163620000,22.282,22.282,22.23,22.234,48665,1683163799999,1082971.878,1792,18033,401299.273,0
1683163800000,22.234,22.275,22.234,22.256,41600,1683163979999,926062.073,1368,22885,509394.833,0
1683163980000,22.258,22.29,22.246,22.281,38334,1683164159999,853756.423,1200,20859,464557.918,0
1683164160000,22.281,22.302,22.278,22.301,26961,1683164339999,600969.944,921,14423,321488.724,0
1683164340000,22.301,22.302,22.281,22.292,22671,1683164519999,505386.492,850,7906,176232.21,0
1683164520000,22.291,22.307,22.256,22.257,32086,1683164699999,714898.235,1170,12795,285062.236,0
1683164700000,22.256,22.288,22.256,22.276,38059,1683164879999,847854.549,1214,20761,462489.52,0
1683164880000,22.276,22.285,22.255,22.264,30942,1683165059999,689122.875,1167,15094,336156.099,0
1683165060000,22.263,22.267,22.224,22.262,31806,1683165239999,707523.696,1115,13749,305801.826,0
1683165240000,22.262,22.337,22.254,22.335,50615,1683165419999,1128828.522,1618,30564,681610.908,0
1683165420000,22.335,22.359,22.323,22.342,35833,1683165599999,800521.281,1187,17113,382308.908,0
1683165600000,22.342,22.413,22.341,22.409,90924,1683165779999,2034782.133,2295,56765,1270338.681,0
1683165780000,22.41,22.427,22.392,22.395,76833,1683165959999,1722211.303,1895,31082,696770.164,0
1683165960000,22.395,22.405,22.371,22.401,43773,1683166139999,979915.419,1116,18741,419556.22,0
1683166140000,22.401,22.415,22.331,22.342,55180,1683166319999,1234934.758,1518,21211,474796.405,0
1683166320000,22.342,22.346,22.28,22.28,30131,1683166499999,672347.616,1260,10770,240307.069,0
1683166500000,22.281,22.314,22.28,22.308,38780,1683166679999,864835.268,1076,24057,536501.359,0
1683166680000,22.308,22.345,22.308,22.334,23995,1683166859999,535721.778,846,12398,276774.172,0
1683166860000,22.334,22.354,22.318,22.331,48878,1683167039999,1091655.063,1167,20754,463490.435,0
1683167040000,22.331,22.345,22.309,22.331,26419,1683167219999,589901.627,840,14125,315374.544,0
1683167220000,22.33,22.338,22.318,22.33,9639,1683167399999,215236.941,401,3866,86322.0,0
1683167400000,22.329,22.35,22.324,22.325,22705,1683167579999,507121.257,735,10955,244677.28,0
1683167580000,22.326,22.35,22.32,22.349,30520,1683167759999,681851.729,772,15726,351339.597,0
1683167760000,22.35,22.382,22.349,22.357,49675,1683167939999,1111039.107,1245,25819,577398.244,0
1683167940000,22.357,22.365,22.338,22.362,24350,1683168119999,544203.281,810,10339,231049.131,0
1683168120000,22.361,22.374,22.316,22.317,22173,1683168299999,495445.332,925,8680,193927.803,0
1683168300000,22.316,22.347,22.314,22.326,17740,1683168479999,396168.133,790,8844,197479.721,0
1683168480000,22.326,22.329,22.301,22.304,26464,1683168659999,590426.108,925,13432,299677.461,0
1683168660000,22.305,22.332,22.305,22.322,14579,1683168839999,325419.799,567,7557,168672.133,0
1683168840000,22.323,22.333,22.297,22.298,16173,1683169019999,360966.454,602,5816,129806.921,0
1683169020000,22.298,22.314,22.25,22.306,53852,1683169199999,1199704.689,1957,28025,624351.553,0
1683169200000,22.307,22.33,22.282,22.282,33712,1683169379999,752392.33,1103,10466,233585.806,0
1683169380000,22.283,22.311,22.272,22.303,38799,1683169559999,864962.606,1058,19576,436360.958,0
1683169560000,22.302,22.313,22.279,22.3,21321,1683169739999,475412.856,652,9791,218307.285,0
1683169740000,22.299,22.317,22.277,22.314,29324,1683169919999,653925.022,889,15970,356124.51,0
1683169920000,22.313,22.316,22.278,22.297,24661,1683170099999,549818.58,842,9842,219412.359,0
1683170100000,22.296,22.297,22.243,22.244,27410,1683170279999,610292.468,1110,10036,223474.488,0
1683170280000,22.244,22.273,22.244,22.257,33470,1683170459999,744870.865,1027,18116,403156.539,0
1683170460000,22.257,22.272,22.245,22.25,28885,1683170639999,642890.932,1014,13079,291095.625,0
1683170640000,22.248,22.252,22.227,22.241,35292,1683170819999,784802.353,1220,13315,296101.11,0
1683170820000,22.24,22.253,22.171,22.2,98571,1683170999999,2189197.924,2787,31563,701138.804,0
1683171000000,22.199,22.222,22.19,22.191,40428,1683171179999,897711.343,1460,17597,390754.06,0
1683171180000,22.19,22.207,22.177,22.184,31195,1683171359999,692224.352,1068,17353,385075.961,0
1683171360000,22.185,22.191,22.133,22.134,102517,1683171539999,2271336.482,2330,43938,973420.499,0
1683171540000,22.134,22.165,22.128,22.138,79443,1683171719999,1759137.563,1614,39388,872182.189,0
1683171720000,22.138,22.179,22.138,22.16,33081,1683171899999,732988.534,901,17476,387182.808,0
1683171900000,22.16,22.176,22.144,22.151,37148,1683172079999,823177.209,969,16636,368637.009,0
1683172080000,22.15,22.185,22.144,22.167,30355,1683172259999,672729.245,909,15025,332973.164,0
1683172260000,22.168,22.206,22.156,22.199,28075,1683172439999,622746.172,947,17229,382146.773,0
1683172440000,22.2,22.224,22.195,22.211,52145,1683172619999,1158211.774,1338,27257,605416.431,0
1683172620000,22.211,22.229,22.204,22.222,20684,1683172799999,459529.442,666,10738,238562.721,0
1683172800000,22.222,22.242,22.22,22.235,44756,1683172979999,995114.937,1336,19464,432742.644,0
1683172980000,22.236,22.265,22.235,22.261,27934,1683173159999,621520.855,908,15567,346365.005,0
1683173160000,22.261,22.291,22.253,22.275,40986,1683173339999,912847.608,1194,19981,445024.665,0
1683173340000,22.275,22.278,22.235,22.238,31453,1683173519999,700123.805,1156,11776,262121.049,0
1683173520000,22.239,22.259,22.226,22.246,26446,1683173699999,588212.603,805,14545,323512.706,0
1683173700000,22.247,22.271,22.241,22.254,29737,1683173879999,661876.027,787,9912,220611.631,0
1683173880000,22.257,22.263,22.242,22.242,12569,1683174059999,279742.907,440,5308,118147.879,0
1683174060000,22.243,22.272,22.24,22.264,15023,1683174239999,334371.415,518,9370,208529.446,0
1683174240000,22.263,22.323,22.263,22.28,114203,1683174419999,2547031.453,2347,72037,1606528.23,0
1683174420000,22.28,22.313,22.277,22.308,27944,1683174599999,623124.625,823,16890,376613.095,0
1683174600000,22.308,22.308,22.271,22.293,31869,1683174779999,710328.545,1096,13786,307254.177,0
1683174780000,22.292,22.309,22.275,22.284,43024,1683174959999,959034.853,1105,19917,443909.999,0
1683174960000,22.284,22.284,22.241,22.246,28590,1683175139999,636352.271,982,11880,264433.097,0
1683175140000,22.245,22.283,22.237,22.262,28261,1683175319999,629128.574,961,16576,368993.468,0
1683175320000,22.263,22.281,22.246,22.258,41471,1683175499999,923279.284,1006,18271,406811.632,0
1683175500000,22.257,22.27,22.24,22.25,20028,1683175679999,445727.045,776,9709,216057.676,0
1683175680000,22.251,22.262,22.238,22.253,22099,1683175859999,491685.301,786,13465,299588.818,0
1683175860000,22.253,22.297,22.252,22.281,33325,1683176039999,742417.413,872,15775,351448.396,0
1683176040000,22.282,22.305,22.281,22.304,23402,1683176219999,521707.896,692,14690,327489.615,0
1683176220000,22.305,22.338,22.28,22.297,55103,1683176399999,1229746.754,1422,30339,677064.891,0
1683176400000,22.298,22.308,22.275,22.277,34532,1683176579999,769908.487,1035,15794,352130.996,0
1683176580000,22.277,22.283,22.262,22.262,19580,1683176759999,436149.941,707,9308,207345.162,0
1683176760000,22.262,22.27,22.246,22.254,37204,1683176939999,828103.143,882,19134,425886.101,0
1683176940000,22.253,22.293,22.24,22.278,33715,1683177119999,750630.251,1142,17343,386065.399,0
1683177120000,22.279,22.293,22.274,22.284,25821,1683177299999,575415.42,627,13340,297257.134,0
1683177300000,22.285,22.298,22.256,22.256,20611,1683177479999,459321.633,697,7511,167407.819,0
1683177480000,22.257,22.263,22.243,22.248,29182,1683177659999,649408.99,798,16172,359896.544,0
1683177660000,22.249,22.272,22.243,22.266,20807,1683177839999,463110.507,688,12146,270323.479,0
1683177840000,22.267,22.268,22.243,22.25,20146,1683178019999,448300.945,687,9739,216697.719,0
1683178020000,22.249,22.263,22.244,22.257,15370,1683178199999,342031.822,512,8420,187372.453,0
1683178200000,22.257,22.301,22.254,22.297,36014,1683178379999,802523.338,1084,15894,354145.915,0
1683178380000,22.297,22.315,22.273,22.28,56162,1683178559999,1252115.399,1437,29961,667994.664,0
1683178560000,22.28,22.307,22.258,22.259,36348,1683178739999,810035.779,1036,16804,374482.559,0
1683178740000,22.259,22.292,22.251,22.29,36219,1683178919999,806588.154,900,19385,431626.085,0
1683178920000,22.29,22.29,22.269,22.273,21592,1683179099999,481031.979,605,9269,206480.883,0
1683179100000,22.273,22.279,22.261,22.275,12864,1683179279999,286485.654,513,6774,150851.791,0
1683179280000,22.275,22.311,22.274,22.307,18960,1683179459999,422732.181,697,9747,217311.865,0
1683179460000,22.308,22.325,22.277,22.283,35984,1683179639999,802495.526,1059,17208,383776.084,0
1683179640000,22.285,22.303,22.276,22.289,19089,1683179819999,425458.156,627,8959,199667.551,0
1683179820000,22.29,22.292,22.266,22.287,11071,1683179999999,246645.668,504,4950,110270.578,0
1683180000000,22.288,22.322,22.258,22.26,35526,1683180179999,791943.433,1363,16172,360458.764,0
1683180180000,22.259,22.27,22.246,22.268,37975,1683180359999,845208.208,970,23877,531420.633,0
1683180360000,22.268,22.287,22.259,22.278,18482,1683180539999,411630.472,609,8849,197091.776,0
1683180540000,22.278,22.28,22.257,22.26,15185,1683180719999,338123.708,635,6144,136797.708,0
1683180720000,22.26,22.26,22.231,22.238,31670,1683180899999,704421.855,1071,15032,334335.052,0
1683180900000,22.237,22.249,22.229,22.23,24378,1683181079999,542106.447,890,9812,218200.38,0
1683181080000,22.232,22.238,22.207,22.219,32375,1683181259999,719389.469,1126,12825,284968.77,0
1683181260000,22.218,22.22,22.19,22.194,58589,1683181439999,1300751.279,1760,21488,477083.024,0
1683181440000,22.193,22.202,22.185,22.2,27386,1683181619999,607782.095,1061,14494,321683.71,0
1683181620000,22.197,22.205,22.177,22.195,29676,1683181799999,658575.797,938,16836,373646.597,0
1683181800000,22.195,22.205,22.183,22.189,17552,1683181979999,389552.264,734,8245,182994.703,0
1683181980000,22.189,22.192,22.156,22.192,31269,1683182159999,693330.104,1118,14896,330271.187,0
1683182160000,22.192,22.23,22.192,22.229,37603,1683182339999,835131.902,1100,21144,469583.756,0
1683182340000,22.228,22.238,22.198,22.221,25346,1683182519999,563206.896,889,14180,315068.233,0
1683182520000,22.22,22.235,22.207,22.216,28680,1683182699999,637298.436,841,12576,279435.833,0
1683182700000,22.215,22.226,22.211,22.222,12719,1683182879999,282617.391,539,7860,174647.843,0
1683182880000,22.222,22.238,22.222,22.238,20998,1683183059999,466809.8,670,9853,219048.528,0
1683183060000,22.237,22.241,22.222,22.226,17048,1683183239999,379035.695,561,6408,142474.997,0
1683183240000,22.225,22.239,22.2,22.225,22024,1683183419999,489340.356,778,11620,258177.132,0
1683183420000,22.226,22.227,22.202,22.218,18119,1683183599999,402476.394,702,7494,166451.294,0
1683183600000,22.217,22.229,22.206,22.222,20791,1683183779999,461923.247,803,8527,189456.014,0
1683183780000,22.222,22.231,22.21,22.229,22508,1683183959999,500212.951,688,11226,249473.827,0
1683183960000,22.229,22.234,22.214,22.225,21134,1683184139999,469712.607,634,8298,184421.822,0
1683184140000,22.225,22.231,22.185,22.185,37116,1683184319999,824112.148,953,15131,335970.196,0
1683184320000,22.185,22.198,22.174,22.175,31188,1683184499999,691877.675,1040,15788,350255.29,0
1683184500000,22.175,22.19,22.174,22.18,15120,1683184679999,335380.202,530,8153,180837.13,0
1683184680000,22.18,22.182,22.163,22.166,24529,1683184859999,543884.05,830,12056,267317.473,0
1683184860000,22.167,22.17,22.142,22.158,40604,1683185039999,899570.18,1243,18808,416701.384,0
1683185040000,22.158,22.162,22.145,22.15,28566,1683185219999,632766.164,1060,13748,304533.124,0
1683185220000,22.151,22.155,22.137,22.15,30440,1683185399999,674173.726,923,13705,303543.838,0
1683185400000,22.15,22.152,22.107,22.115,59470,1683185579999,1315752.795,1794,20028,443109.939,0
1683185580000,22.115,22.136,22.101,22.132,52225,1683185759999,1155048.781,1521,28553,631476.838,0
1683185760000,22.132,22.171,22.12,22.128,61971,1683185939999,1372250.205,1900,31379,694827.008,0
1683185940000,22.128,22.162,22.127,22.14,35599,1683186119999,788335.025,1319,20417,452105.136,0
1683186120000,22.141,22.157,22.137,22.152,24231,1683186299999,536656.19,1028,13546,299995.361,0
1683186300000,22.152,22.166,22.123,22.127,32268,1683186479999,714607.829,1439,13684,303016.254,0
1683186480000,22.127,22.136,22.103,22.118,41024,1683186659999,907333.004,1555,18250,403641.437,0
1683186660000,22.118,22.127,22.1,22.123,23069,1683186839999,510154.157,1001,10508,232385.772,0
1683186840000,22.123,22.134,22.111,22.117,26788,1683187019999,592680.778,1040,14519,321240.41,0
1683187020000,22.116,22.132,22.097,22.108,38525,1683187199999,851815.784,1166,17260,381635.605,0
1683187200000,22.108,22.127,22.097,22.125,38263,1683187379999,846234.965,1299,22649,500937.303,0
1683187380000,22.125,22.149,22.121,22.145,30272,1683187559999,670053.344,838,20543,454685.609,0
1683187560000,22.145,22.162,22.143,22.158,24871,1683187739999,551008.756,639,13089,289996.115,0
1683187740000,22.158,22.159,22.125,22.126,25531,1683187919999,565384.85,669,8709,192858.748,0
1683187920000,22.128,22.143,22.08,22.099,64468,1683188099999,1425002.36,1932,26968,596086.847,0
1683188100000,22.1,22.138,22.087,22.132,41813,1683188279999,924218.683,1267,19541,431968.293,0
1683188280000,22.132,22.17,22.127,22.152,35859,1683188459999,794271.026,1103,19136,423904.425,0
1683188460000,22.153,22.167,22.146,22.155,23625,1683188639999,523466.246,810,11546,255826.899,0
1683188640000,22.155,22.16,22.125,22.127,26735,1683188819999,591970.925,849,10231,226558.802,0
1683188820000,22.127,22.148,22.127,22.138,23423,1683188999999,518508.251,660,13045,288765.362,0
1683189000000,22.138,22.147,22.12,22.122,22462,1683189179999,497141.213,796,13517,299162.157,0
1683189180000,22.122,22.161,22.119,22.156,24039,1683189359999,532269.081,903,13343,295370.595,0
1683189360000,22.157,22.167,22.13,22.135,21309,1683189539999,472026.222,675,10896,241357.864,0
1683189540000,22.135,22.135,22.114,22.115,18775,1683189719999,415439.796,594,10581,234128.108,0
1683189720000,22.115,22.132,22.1,22.126,24860,1683189899999,549784.454,758,14446,319446.239,0
1683189900000,22.127,22.157,22.126,22.15,22594,1683190079999,500351.652,740,12821,283899.613,0
1683190080000,22.151,22.165,22.14,22.154,21931,1683190259999,485802.851,830,11790,261165.057,0
1683190260000,22.155,22.181,22.152,22.174,22814,1683190439999,505762.965,752,14150,313682.974,0
1683190440000,22.175,22.186,22.162,22.185,17417,1683190619999,386136.005,600,8577,190159.387,0
1683190620000,22.186,22.19,22.174,22.184,17904,1683190799999,397122.658,593,8181,181466.319,0
1683190800000,22.184,22.21,22.184,22.195,51756,1683190979999,1148987.604,1410,23282,516859.631,0
1683190980000,22.194,22.195,22.166,22.17,24404,1683191159999,541218.418,853,9610,213110.404,0
1683191160000,22.171,22.187,22.167,22.187,16595,1683191339999,368003.8,519,11652,258402.087,0
1683191340000,22.187,22.191,22.163,22.163,14933,1683191519999,331171.583,658,7553,167504.056,0
1683191520000,22.164,22.169,22.141,22.151,25208,1683191699999,558495.223,732,12914,286122.848,0
1683191700000,22.151,22.163,22.137,22.147,25612,1683191879999,567255.094,847,12223,270709.758,0
1683191880000,22.148,22.159,22.128,22.137,30310,1683192059999,671096.026,915,13174,291694.759,0
1683192060000,22.136,22.136,22.125,22.13,17356,1683192239999,384096.714,597,9636,213255.023,0
1683192240000,22.129,22.137,22.116,22.133,23187,1683192419999,513099.737,659,12871,284818.188,0
1683192420000,22.132,22.156,22.129,22.147,25938,1683192599999,574312.412,587,16976,375865.79,0
1683192600000,22.146,22.169,22.144,22.152,38888,1683192779999,861711.006,897,16229,359611.547,0
1683192780000,22.151,22.178,22.144,22.176,22412,1683192959999,496560.067,687,14763,327084.156,0
1683192960000,22.175,22.189,22.161,22.187,32429,1683193139999,719126.111,785,19397,430137.482,0
1683193140000,22.187,22.187,22.167,22.18,16763,1683193319999,371766.568,549,9375,207902.828,0
1683193320000,22.18,22.181,22.165,22.168,11775,1683193499999,261080.785,457,4746,105224.933,0
1683193500000,22.167,22.19,22.159,22.169,23934,1683193679999,530765.73,782,12461,276306.124,0
